,id,title,source,year,url,desc,tags,contains
612,UToronto-CSC420-Winter,CSC420: Introduction to Image Understanding,UToronto,Winter 2021,https://www.cs.utoronto.ca/~fidler/teaching/2021/CSC420.html,"Everyone has large photo collections these days. How can you intelligently find all pictures in which your dog appears? How can you find all pictures in which you are frowning? Can we make cars smart, e.g., can the car drive you to school while you finish your last homework? How can a home robot understand the environment, e.g., switch on a tv when being told so and serve you dinner? If you take a few pictures of your living room, can you reconstruct it in 3D (which allows you to render it from any new viewpoint and thus allows you to create a ""virtual tour"" of your room)? Can you reconstruct it from one image alone? How can you efficiently browse your home movie collection, e.g. find all shots in which Tom Cruise is chasing a bad guy?",['CSC420'],"{'videos': False, 'written': True, 'assignments': True}"
613,UToronto-CSC373-Spring,"CSC373: Algorithm Design, Analysis, and Complexity",UToronto,Spring 2018,https://www.cs.toronto.edu/~jepson/csc373/,"Standard algorithm design techniques: divide-and-conquer, greedy strategies, dynamic programming, linear programming, randomization, network flows, approximation algorithms. Brief introduction to NPcompleteness: polynomial time reductions, examples of various NP-complete problems, self-reducibility. Additional topics may include approximation and randomized algorithms. Students will be expected to show good design principles and adequate skills at reasoning about the correctness and complexity of algorithms.",['CSC373'],"{'videos': False, 'written': True, 'assignments': True}"
614,UToronto-CSC336-Fall,CSC336: Numerical Methods,UToronto,Fall 2019,https://www.cs.toronto.edu/~krj/courses/336/index.html,"The study of computational methods for solving problems in linear algebra, non-linear equations, and approximation. The aim is to give students a basic understanding of both floating-point arithmetic and the implementation of algorithms used to solve numerical problems, as well as a familiarity with current numerical computing environments",['CSC336'],"{'videos': False, 'written': False, 'assignments': True}"
615,UToronto-MMF2021-Fall,MMF2021: Numerical Methods for Finance,UToronto,Fall 2019,https://www.cs.toronto.edu/~krj/courses/2021/index.html,This course is an introduction to numerical methods for mathematical finance. We will begin with a quick review of floating-point computation. The main focus of the course is the use of Monte Carlo Methods and Numerical Methods for PDEs applied to problems that arise in mathematical finance.,['MMF2021'],"{'videos': False, 'written': False, 'assignments': True}"
616,UToronto-CSC466-Winter,CSC466: Numerical Methods for Optimization Problems,UToronto,Winter 2020,https://www.cs.toronto.edu/~krj/courses/466-2305/index.html,"Numerical methods for unconstrained optimization problems, in particular line search methods and trust region methods. Topics include steepest descent, Newton’s method, quasiNewton methods, conjugate gradient methods and techniques for large problems. This course will normally be offered every other year.",['CSC466'],"{'videos': False, 'written': True, 'assignments': True}"
617,UToronto-CSC466-Winter,CSC466: Computational Methods for Partial Differential Questions,UToronto,Winter 2019,https://www.cs.toronto.edu/~krj/courses/446-2310/index.html,"Finite Difference and Finite Element methods for Boundary Value Problems (BVPs), including 2-point BVPs and 2-dimensional BVPs. Consistency, stability and convergence of methods. Efficiency of the solution of linear systems. Possibly, initial value problems and the method-of-lines. Special topics of interest among domain decomposition, multigrid, FFT solvers.",['CSC466'],"{'videos': False, 'written': False, 'assignments': True}"
618,UToronto-CSCD37H-Winter,CSCD37H: Analysis of Numerical Algorithms for Computational Mathematics,UToronto,Winter 2013,http://www.cs.toronto.edu/~enright/teaching/D37/index.html,"Mathematical models of real systems that cannot be solved analytically can be approximated by numerical algorithms. This course examines the efficiency, accuracy and reliability of numerical algorithms for several classes of models, including models involving least squares, nonlinear equations, optimization, quadrature and systems of ordinary differential equations.",['CSCD37H'],"{'videos': False, 'written': True, 'assignments': True}"
619,UToronto-CSCC5-Winter,"CSCC51H: Numerical Approximation, Integration, and Ordinary Differential Equations",UToronto,Winter 2013,http://www.cs.toronto.edu/~enright/teaching/C51/index.html,"Mathematical models of real systems that cannot be solved analytically can be approximated by numerical algorithms. This course examines the efficiency, accuracy and reliability of numerical algorithms for several classes of models, including models involving least squares, nonlinear equations, optimization, quadrature and systems of ordinary differential equations.",['CSCC5'],"{'videos': False, 'written': True, 'assignments': True}"
620,UToronto-CSC463-Winter,CSC463H: Computational Complexity and Computability,UToronto,Winter 2019,http://www.math.toronto.edu/rossman/CSC463.html,"Turing machines, Church’s Thesis, decidability and semi-decidability, diagonal arguments, the Halting Problem and other undecidable problems, reductions, complete problems. Computational Complexity (7 weeks): The classes P and NP, polynomial time reducibility, NP-completeness, Cook-Levin Theorem, various NP-complete problems, time and space complexity, intractable problems, other topics.",['CSC463'],"{'videos': False, 'written': True, 'assignments': True}"
621,UToronto-CSC438F-Fall,CSC438F: Computability and Logic,UToronto,Fall 2017,http://www.cs.toronto.edu/~sacook/csc438h/,"Syntax and semantics of the propositional and predicate calculus, completeness of Gentzen proof systems, formal theories, nonstandard models, and the Godel Incompleteness Theorems. Recursive and primitive recursive functions, Church’s thesis, unsolvable problems, recursively enumerable sets.",['CSC438F'],"{'videos': False, 'written': True, 'assignments': True}"
622,UToronto-CSC413-Winter,CSC413: Neural Networks and Deep Learning,UToronto,Winter 2021,https://csc413-uoft.github.io/2021/,"It is very hard to hand design programs to solve many real world problems, e.g. distinguishing images of cats v.s. dogs. Machine learning algorithms allow computers to learn from example data, and produce a program that does the job. Neural networks are a class of machine learning algorithm originally inspired by the brain, but which have recently have seen a lot of success at practical applications. They’re at the heart of production systems at companies like Google and Facebook for image processing, speech-to-text, and language understanding. This course gives an overview of both the foundational ideas and the recent advances in neural net algorithms.",['CSC413'],"{'videos': False, 'written': True, 'assignments': True}"
623,UToronto-CSC411-Fall,CSC411: Introduction to Machine Learning,UToronto,Fall 2016,http://www.cs.toronto.edu/~urtasun/courses/CSC411_Fall16/CSC411_Fall16.html#introduction,"This class is an introductory undergraduate course in machine learning. The class will briefly cover topics in regression, classification, mixture models, neural networks, deep learning, ensemble methods and reinforcement learning.",['CSC411'],"{'videos': False, 'written': True, 'assignments': True}"
624,UToronto-CSC317-Winter,CSC317: Computer Graphics,UToronto,Winter 2021,https://github.com/karansher/computer-graphics-csc317/,"This course introduces the basic concepts and algorithms of computer graphics. It covers the basic methods needed to model and render 3D objects, including much of the following: graphics displays, basic optics, line drawing, affine and perspective transformations, windows and viewports, clipping, visibility, illumination and reflectance models, radiometry, energy transfer models, parametric representations, curves and surfaces, texture mapping, graphics hardware, ray tracing, graphics toolkits, animation systems.",['CSC317'],"{'videos': False, 'written': True, 'assignments': True}"
625,UToronto-CSC2626-Winter,CSC2626: Imitation Learning for Robotics,UToronto,Winter 2021,http://www.cs.toronto.edu/~florian/courses/csc2626w21/,"In the next few decades we are going to witness millions of people, from various backgrounds and levels of technical expertise, needing to effectively interact with robotic technologies on a daily basis. As such, people will need to modify the behavior of their robots without explicitly writing code, but by providing only a small number of kinesthetic or visual demonstrations. At the same time, robots should try to infer and predict the human's intentions and internal objectives from past interactions, in order to provide assistance before it is explicitly asked. This graduate-level course will examine some of the most important papers in imitation learning for robot control, placing more emphasis on developments in the last 10 years. Its purpose is to familiarize students with the frontiers of this research area, to help them identify open problems, and to enable them to make a novel contribution.",['CSC2626'],"{'videos': False, 'written': True, 'assignments': True}"
626,UToronto-CSC477-Fall,CSC477: Introduction to Mobile Robotics,UToronto,Fall 2020,http://www.cs.toronto.edu/~florian/courses/csc477_fall20/,"This course provides an introduction to robotic systems from a computational perspective. A robot is regarded as an intelligent computer that can use sensors and act on the world. We will consider the definitional problems in robotics and look at how they are being solved in practice and by the research community. The emphasis is on algorithms, probabilistic reasoning, optimization, inference mechanisms, and behavior strategies, as opposed to electromechanical systems design. This course aims to help students improve their probabilistic modeling skills and instill the idea that a robot that explicitly accounts for its uncertainty works better than a robot that does not.",['CSC477'],"{'videos': False, 'written': True, 'assignments': True}"
627,UToronto-CSC2556-Spring,CSC2556: Algorithms for Collective Decision Making,UToronto,Spring 2021,https://www.cs.toronto.edu/~nisarg/teaching/2556s21/index.html,"This course surveys algorithms that aid a group of biological or artificial agents in making collective decisions. The course specifically focuses on the area of computational social choice, which lies at the intersection of computer science and economics. This area has recently seen a growing number of real-world applications and this course reviews the theoretical foundations at the core of its success.",['CSC2556'],"{'videos': False, 'written': True, 'assignments': True}"
628,UToronto-CSC373H1F-Fall,"CSC373H1F: Algorithm Desig, Analysis, and Complexity",UToronto,Fall 2020,https://www.cs.toronto.edu/~nisarg/teaching/373f20/index.html,"By the end of this course, you will be familiar with standard algorithm design techniques (divide and conquer, greedy algorithms, dynamic programming, network flow, linear programming, approximation, randomization), and understand the importance of computational complexity.",['CSC373H1F'],"{'videos': False, 'written': True, 'assignments': True}"
629,UToronto-CSC304-Fall,CSC304: Algorithmic Game Theory and Mechanism Design,UToronto,Fall 2019,https://www.cs.toronto.edu/~nisarg/teaching/304f19/,"This is a relatively new interdisciplinary course that introduces students from computer science and related disciplines to the well established fields of algorithmic game theory and mechanism design. These fields sit at the interface between computer science and economics, and have recently seen a growing number of real-world applications. This course will review the basic models and core theoretical insights that have been instrumental in the development of these fields. The course will be organized in three parts: game theory, mechanism design with money, and mechanism design without money. In particular, it will cover (possibly a subset of) the following topics:",['CSC304'],"{'videos': False, 'written': True, 'assignments': True}"
630,UToronto-CSC2547F-Fall,CSC2541F: AI and Ethics: Mathematical Foundations and Algorithms,UToronto,Fall 2019,https://www.cs.toronto.edu/~toni/Courses/Fairness/fair.html,"This is an introductory-level graduate course on social and ethical aspects of machine learning. Machine learning systems are becoming increasingly important in many domains where they are used to make predictions and decisions that often have life-altering consequences. Examples include machine learning algorithms for criminal sentencing, health insurance decisions, car insurance rates, and targeted advertising to name just a few. As these systems are becoming ubiquitious it is of extreme importance to address issues of privacy, fairness and accountability.",['CSC2547F'],"{'videos': False, 'written': True, 'assignments': True}"
631,UToronto-CSC2429-Winter,"CSC2429: Proof Complexity, Mathematical Programming, and Algorithms",UToronto,Winter 2018,https://www.cs.toronto.edu/~toni/Courses/Proofs-SOS-2018/CS2429.html,"This is a topics course which will cover a new and growing body of work in algorithms and complexity theory that focuses on algebraic and semialgebraic proof systems. Sherali Adams (SA) is the basic proof system that underlies linear programming, and the Sum-of-Squares (SOS) proof system underlies semidefinite programming. Similarly their algebraic counterparts (which manipulate low degree polynomial equalities rather than inequalities) are the Nullstellensatz proof system, and the Polynomial Calculus (PC), which are closely connected to th",['CSC2429'],"{'videos': False, 'written': True, 'assignments': True}"
632,UToronto-CSC263H1-Fall,CSC263H1: Data Structures and Analysis,UToronto,Fall 2015,http://www.cs.toronto.edu/~toni/Courses/263-2015/index.html,"Algorithm analysis: worst-case, average-case, and amortized complexity. Standard abstract data types, such as graphs, dictionaries, priority queues, and disjoint sets. A variety of data structures for implementing these abstract data types, such as balanced search trees, hashing, heaps, and disjoint forests. Design, implementation, and comparison of data structures. Introduction to lower bounds.",['CSC263H1'],"{'videos': False, 'written': True, 'assignments': True}"
633,UToronto-CSC2401-Fall,CSC2401: Computational Complexity Theory,UToronto,Fall 2015,https://www.cs.toronto.edu/~toni/Courses/Complexity2015/,"This is a graduate introductory level course in computational complexity theory. It is appropriate for all graduate students in Computer Science. The main part of the course will be an introduction to complexity theory where we will discuss uniform and non-uniform models of computation, time and space complexity classes, complexity hierarchies, reductions and completeness, randomization in computation, approximation algorithms, and lower bound methods. In the latter part of the course, we will discuss several new results in complexity theory. Such advanced topics may include: Hastad’s famous switching lemma and its applications, including lower bounds for constant-depth circuits, better upper bounds for satisfiability, and connections to learning theory; communication complexity and its applications; NP, coNP and propositional proof complexity",['CSC2401'],"{'videos': False, 'written': True, 'assignments': True}"
634,UToronto-CSCD70-Winter,CSCD70: Compiler Optimization,UToronto,Winter 2021,https://uoft-ecosystem.github.io/CSCD70/index.html,"The goal of this course is introduce students to the theoretical and practical aspects of building optimizing compilers that effectively exploit modern architectures. The course will begin with the fundamentals of compiler optimization, and will build upon these fundamentals to address issues in state-of-the-art commercial and research machines. Topics include the followings: intermediate representations, basic blocks and control flow graphs, dataflow analysis, partial redundancy elimination, loop optimizations, register allocation, instruction scheduling, inter-procedural analysis, memory hierarchy optimizations, extracting parallelism, and dynamic optimizations. Students will implement significant optimizations within LLVM, a modern research compiler framework.",['CSCD70'],"{'videos': True, 'written': True, 'assignments': True}"
635,UToronto-CSC2224-Fall,CSC2224: Parallel Computer Architecture and Programming,UToronto,Fall 2020,https://csc2224.github.io/index.html,"The goal of this course is to build a strong understanding of the fundamentals of the architecture of parallel computers and efficient programming for them. We will examine how architectures are designed to exploit and extract different types of parallelism. The focus will be on fundamentals, tradeoffs in parallel architecture design, and cutting-edge research. Architectures studied may include parallel microprocessors, GPUs and FPGAs.",['CSC2224'],"{'videos': True, 'written': True, 'assignments': True}"
636,UToronto-CSCB58-Fall,CSCB58: Computer Organizatio0n,UToronto,Fall 2020,https://cscb58f20.ml/index.html,"The goal of this course is to understand and design the underlying architecture (digital structures) of computer systems. Specifically students will learn about the binary data representation and manipulation, boolean logic, components of computer systems, memory technology, peripherals, structure of a CPU, assembly languages, instruction execution, and addressing techniques. There are a number of laboratory periods in which students conduct experiments to build digital logic circuits on simulators.",['CSCB58'],"{'videos': True, 'written': True, 'assignments': True}"
637,UToronto-CSC473-Winter,CSC473: Advanced Algorithms,UToronto,Winter 2020,https://www.cs.toronto.edu/~anikolov/CSC473W20/index.html,"Advanced algorithm design techniques, with emphasis on the role that geometry, approximation, randomization, and parallelism play in modern algorithms. Examples will be drawn from linear programming; randomized algorithms; streaming algorithms and parallel algorithms in the Map-Reduce model.",['CSC473'],"{'videos': False, 'written': False, 'assignments': True}"
638,UToronto-CSC2414-Fall,CSC2412: Algorithms for Private Data Analysis,UToronto,Fall 2019,https://www.cs.toronto.edu/~anikolov/CSC2412F19/CSC2412.html,"In this course we will study privacy in data analysis from a rigorous theoretical perspective. We will focus on Differential Privacy: a recent approach to achieving strong provable privacy guarantees in the analysis of sensitive data. Informally, a data analysis algorithm is differentially private if changing the data of a single individual changes the output distribution of the algorithm only slightly. This guarantee ensures that the privacy risk to any individual increases only slightly by participating in data collection. Our focus will be on the design of efficient differentially private algorithms. In the process, we will learn about fascinating connections between differential privacy and machine learning, geometry, and game theory.",['CSC2414'],"{'videos': False, 'written': True, 'assignments': False}"
639,UToronto-CSCC63-Winter,CSCC63: Com[itability and Computational Complexity,UToronto,Winter 2018,https://www.cs.toronto.edu/~molloy/c63-18/index.html,An introduction to computability theory and computational complexity theory.,['CSCC63'],"{'videos': False, 'written': False, 'assignments': True}"
640,UToronto-CSC384-Winter,CSC384: Introduction to Artificial Intelligence,UToronto,Winter 2020,https://www.teach.cs.toronto.edu//~csc384h/winter/index.html,"This course will provide a survey of general topics in artificial intelligence, both classical and contemporary. It consists of a two-hour lecture and a one-hour tutorial each week, as well as selected readings from the text.",['CSC384'],"{'videos': False, 'written': True, 'assignments': True}"
641,UToronto-CSC2542-Summer,CSC2542: Topics in Knowledger Representation and Reasoning: Automated Planning and Reasoning about Action,UToronto,Summer 2014,http://www.cs.toronto.edu/~sheila/2542/s14/slides.html,"CSC2542 is a seminar-style topics course that explores recent advances in knowledge representation and reasoning. The course draws predominantly on research readings. The format of the course is a mix of class lectures, seminars, and student paper presentations. A course project will make up a significant part of a student's course mark.",['CSC2542'],"{'videos': False, 'written': True, 'assignments': False}"
642,UToronto-CSC2527H-Spring,CSC2527H:m Advanced Topics in Ubiquitous Computing,UToronto,Spring 2018],https://mariakakis.github.io/ubicomp-course/,"The aim of this class will be to introduce you to ubiquitous computing (ubicomp). We will focus on how traditional topics of computing have evolved to support the vision of a connected, portable, and human-centric computing environment. Because ubicomp is an applied field, the course covers contributions across various fields: human-computer interaction, embedded computing, computer vision, distributed systems, machine learning, and electrical engineering. You will gain practical experience in developing sensing systems for activity recognition and gestural interaction. The course will be a combination of lectures, tutorials, class discussions, and demonstrations.",['CSC2527H'],"{'videos': False, 'written': True, 'assignments': True}"
643,UToronto-AdvancedTopicsinMobileHealth-Winter,Advanced Topics in Mobile Health,UToronto,Winter 2021,https://mariakakis.github.io/mhealth-course/,"This course will examine the growing prominence of mobile health over the past twenty years. After briefly discussing various definitions of mobile health, we will focus our attention on how people are using the sensors embedded in ubiquitous and novel devices to capture indicators of physical and mental health. More specifically, we will study how sensors are being used to measure physiological signals, psychomotor function, and disease-specific symptoms. We will also explore the how human factors play an important role in these technologies. This course requires an undergraduate-level understanding of machine learning and programming, although familiarity with computer vision, signal processing, and human-computer interaction will also be beneficial. Beyond weekly readings, students will be expected to complete and present a course project at the end of the term.",['AdvancedTopicsinMobileHealth'],"{'videos': False, 'written': True, 'assignments': False}"
644,UToronto-CSC2206-Fall,CSC2206: Systems Modelling and Analysis,UToronto,Fall 2020,http://www.cs.toronto.edu/~marbach/csc2206_F20.html,"The emphasis of the course is on models for systems with uncertainty. We study the properties of various models and discuss how they can be applied to analyze system performance. Concepts covered include Poisson, renewal, and Markov processes.",['CSC2206'],"{'videos': False, 'written': True, 'assignments': True}"
645,UToronto-CSC358-Fall,CSC358: Introduction to Computer Networks,UToronto,Fall 2019,http://www.cs.toronto.edu/~marbach/csc358_F19.html,"Layered network architecture, ARQ retransmission strategies, delay models for data networks, multiaccess communication, routing, congestion control, addressing.",['CSC358'],"{'videos': False, 'written': True, 'assignments': True}"
646,UToronto-STA4273-Winter,STA4273: Minimizng Expectations,UToronto,Winter 2021,https://www.cs.toronto.edu/~cmaddis/courses/sta4273_w21/,"This seminar course introduces students to the various methodological issues at stake in the problem of optimizing expected values and leads them in a discussion of its recent developments in machine learning. The course emphasizes the interplay between reinforcement learning and Bayesian inference. While most of the readings are applied or methodological, there are topics for more theoretically-minded students. Students will be expected to present a paper, prepare code notebooks, and complete a final project on a topic of their choice.",['STA4273'],"{'videos': False, 'written': True, 'assignments': False}"
647,UToronto-CSC2520-Fall,CSC2520: Geometry Processing,UToronto,Fall 2020,https://github.com/alecjacobson/geometry-processing-csc2520,"The class is aimed at preparing students for working with geometric data via understanding fundamental theoretical concepts. Students should have a background in Linear Algebra and Computer Programming. Previous experience with Numerical Methods, Differential Equations, and Differential Geometry is appreciated but not required.",['CSC2520'],"{'videos': False, 'written': True, 'assignments': False}"
648,UToronto-CSC418-Fall,CSC418: Computer Graphcs,UToronto,Fall 2019,https://github.com/alecjacobson/computer-graphics-csc418#courseoverview,"This course introduces the basic concepts and algorithms of computer graphics. It covers the basic methods needed to model and render 3D objects, including much of the following: graphics displays, basic optics, line drawing, affine and perspective transformations, windows and viewports, clipping, visibility, illumination and reflectance models, radiometry, energy transfer models, parametric representations, curves and surfaces, texture mapping, graphics hardware, ray tracing, graphics toolkits, animation systems.",['CSC418'],"{'videos': False, 'written': False, 'assignments': True}"
649,UToronto-CSC2541-Winter,CSC2541: Topics in Machine Learning: Neural Net Training Dynamics,UToronto,Winter 2021,https://www.cs.toronto.edu/~rgrosse/courses/csc2541_2021/,"As a result, the practical success of neural nets has outpaced our ability to understand how they work. This class is about developing the conceptual tools to understand what happens when a neural net trains. Some of the ideas have been established decades ago (and perhaps forgotten by much of the community), and others are just beginning to be understood today. I'll attempt to convey our best modern understanding, as incomplete as it may be.",['CSC2541'],"{'videos': False, 'written': True, 'assignments': False}"
650,UToronto-CSC2515-Fall,CSC2515: Machine Learning,UToronto,Fall 2019,https://www.cs.toronto.edu/~rgrosse/courses/csc2515_2019/,"Machine learning is a set of techniques that allow machines to learn from data and experience, rather than requiring humans to specify the desired behavior by hand. Over the past two decades, machine learning techniques have become increasingly central both in AI as an academic field, and in the technology industry. This course provides a broad introduction to some of the most commonly used ML algorithms.",['CSC2515'],"{'videos': False, 'written': True, 'assignments': True}"
651,UToronto-CSC421-Winter,CSC421: Neural Networks and Deep Learning,UToronto,Winter 2019,https://www.cs.toronto.edu/~rgrosse/courses/csc421_2019/,This course gives an overview of both the foundational ideas and the recent advances in neural net algorithms. Roughly the first 2/3 of the course focuses on supervised learning --- training the network to produce a specified behavior when one has lots of labeled examples of that behavior. The last 1/3 focuses on unsupervised learning and reinforcement learning.,['CSC421'],"{'videos': False, 'written': True, 'assignments': True}"
652,UToronto-CSC321-Winter,CSC321: Introduction to Neural Networks and Machine Learning,UToronto,Winter 2018,https://www.cs.toronto.edu/~rgrosse/courses/csc321_2018/,This course gives an overview of both the foundational ideas and the recent advances in neural net algorithms. Roughly the first 2/3 of the course focuses on supervised learning -- training the network to produce a specified behavior when one has lots of labeled examples of that behavior. The last 1/3 focuses on unsupervised learning and reinforcement learning.,['CSC321'],"{'videos': False, 'written': True, 'assignments': True}"
653,UToronto-CSC2541-Fall,CSC2541: Topics in Machine Learning: Scalable and Flexible Models of Uncertainty,UToronto,Fall 2017,https://csc2541-f17.github.io/,"The first half of the course will cover a set of algorithmic tools for modeling uncertainty: Gaussian processes, Bayesian neural nets, and variational inference. We will focus on continuous models and the setting of function approximation, in order to avoid overlap with other iterations of this course (see below). I.e., we will have little if any coverage of generative models or discrete latent variables. The second half of the course will cover applications of uncertainty modeling: neural net sparsification, active learning, black-box optimization, reinforcement learning, and adversarial robustness.",['CSC2541'],"{'videos': False, 'written': True, 'assignments': False}"
654,UToronto-CSC2547-Winter,CSC2547: Current Topics in Machine Learning Methods in 3D and Geometric Deep Learning,UToronto,Winter 2021,http://www.pair.toronto.edu/csc2547-w21/schedule/,"This course introduces deep learning methods and modern advances in 3D Vision. We will study representations, learning algorithms and generative models for 3D vision tasks at object and scene level. We will then study Geometric Deep Learning and concepts of Manifold Learning as relevant to Deep Learning. The 3D nature of this topic has many potential applications in graphics, robotics, content creation, mixed reality, biometrics, and more.",['CSC2547'],"{'videos': True, 'written': True, 'assignments': False}"
655,UToronto-CSC2621-Winter,CSC2621: Topics in Robotics Reinforcement Learning in Robotics,UToronto,Winter 2020,http://www.pair.toronto.edu/csc2621-w20/#/contents/04-grading,"This graduate-level seminar course will cover topics and new research frontiers in reinforcement learning (RL). Planned topics include: Model-Based and Model-Free RL, Policy Search, Monte Carlo Tree Search, off-policy evaluation, temporal abstraction/hierarchical approaches, inverse reinforcement learning and imitation learning.",['CSC2621'],"{'videos': False, 'written': True, 'assignments': False}"
656,UToronto-CSC2229-Winter,CSC2229: Software-Defined Networking,UToronto,Winter 2020,https://www.cs.toronto.edu/~yganjali/courses/csc2229/,This is a MSc/PhD level course introducing Software-Defined Networking (SDN). SDN is an emerging paradigm in computer networks that facilitates change and innovation in infrastructure and network applications by pushing network control functionalities to a logically centralized controller.,['CSC2229'],"{'videos': False, 'written': True, 'assignments': False}"
657,UToronto-CS2548-Winter,CSC2548: Machine Learning in Computer Vision,UToronto,Winter 2018,https://www.cs.utoronto.ca/~fidler/teaching/2018/CSC2548.html#introduction,"In recent years, Deep Learning has become a dominant Machine Learning tool for a wide variety of domains. One of its biggest successes has been in Computer Vision where the performance in problems such object and action recognition has been improved dramatically. In this course, we will be reading up on various Computer Vision problems, the state-of-the-art techniques involving different neural architectures and brainstorming about promising new directions.",['CS2548'],"{'videos': False, 'written': True, 'assignments': False}"
658,UToronto-STA414-Winter,STA414: Statistical Methods for Machine Learning II,UToronto,Winter 2021,https://erdogdu.github.io/sta414/,"This course introduces commonly used machine learning algorithms such as linear and logistic regression, random forests, decision trees, neural networks, support vector machines, boosting etc. It will also offer a broad view of model-building and optimization techniques that are based on probabilistic building blocks which will serve as a foundation for more advanced machine learning courses.",['STA414'],"{'videos': False, 'written': True, 'assignments': True}"
659,UToronto-CSC2532-Winter,CSC2532: Statistical Learning Theory,UToronto,Winter 2021,https://erdogdu.github.io/csc2532/,"Topics may include: Asymptotic statistics, Uniform Convergence, Generalization, Complexity measures, Kernel Methods, Online Learning, Sampling.",['CSC2532'],"{'videos': False, 'written': True, 'assignments': True}"
660,UToronto-CSC2547-Winter,CSC2547: Topics in Statistical Learning Theory,UToronto,Winter 2019,https://erdogdu.github.io/csc2547_s19/,"Gaussian mean estimation & Stein's paradox, information inequality and Max entropy principle, asymptotic statistics, uniform convergence & generalization, epsilon-nets and covering technique, rademacher complexity I & II, kernel methods, and other topics.",['CSC2547'],"{'videos': False, 'written': True, 'assignments': True}"
661,UToronto-CSC2720H-Winter,CSC2720H: Systems Thinking for Global Problems,UToronto,Winter 2020,http://www.cs.toronto.edu/~sme/SystemsThinking/,"This course is unlike any other graduate course you have taken. You will play games, solve puzzles, and tell stories. Each activity will create a system around you, with its own dynamics. Sometimes you will try to beat the system and discover you cannot. Other times you will discover you can change a system by changing your perspective of it. In the process, you will discover how complex patterns of behaviour can arise from simple structures and simple rules. You will draw on such insights to develop a deeper understanding of how the world works. You will start to see the systems around you in a whole new light, and you will develop a new mental toolkit for analyzing complex global issues, modeling their structure and behaviour, and understanding how and why change happens.",['CSC2720H'],"{'videos': False, 'written': True, 'assignments': False}"
662,UToronto-PMU199H1F-Fall,PMU188H1F: Computing the Climate,UToronto,Fall 2015,http://www.cs.toronto.edu/~sme/PMU199-climate-computing/,"This course will examine the role of computers and software in understanding climate change. We will explore the use of computer models to build simulations of the global climate, including a historical view of the use of computer models to understand weather and climate, and a detailed look at the current state of computer modelling, especially how global climate models are tested, what kinds of experiments are performed with them, how scientists know they can trust the models, and how they deal with uncertainty. The course will also explore the role of computer models in helping to shape society's responses to climate change, in particular, what they can (and can't) tell us about how to make effective decisions about government policy, international treaties, community action and the choices we make as individuals.",['PMU199H1F'],"{'videos': False, 'written': True, 'assignments': True}"
663,UToronto-CSC412-Winter,CSC412: Probabilistic Machine Learning,UToronto,Winter 2020,https://probmlcourse.github.io/csc412/,"The language of probability allows us to coherently and automatically account for uncertainty. This course will teach you how to build, fit, and do inference in probabilistic models. These models let us generate novel images and text, find meaningful latent representations of data, take advantage of large unlabeled datasets, and even let us do analogical reasoning automatically. This course will teach the basic building blocks of these models and the computational tools needed to use them.",['CSC412'],"{'videos': False, 'written': True, 'assignments': True}"
664,UToronto-CSC2547-Fall,CSC2547: Learning to Search,UToronto,Fall 2019,https://duvenaud.github.io/learning-to-search/,"In planning, search, active learning, programming, and approximate inference, we usually face a series of similar tasks. We can often generalize from the problems solved so far, or even combine parts of previous solutions to solve a new one. This course will survey foundational ideas, recent work, and applications in this area. Specifically, it will cover self-improving tree-search methods such as alphazero, meta-learning, hypernetworks, self-tuning gradient estimators, amortized inference, self-improving theorem provers, and planning in POMDPs. Evaluation will be based mainly on a project involving original research by the students. Students should already be familiar with the basics of machine learning such as linear algebra, optimization, and probability.",['CSC2547'],"{'videos': False, 'written': True, 'assignments': True}"
665,UToronto-STA4273-Spring,STA4273: Learning Discrete Latent Structure,UToronto,Spring 2018,https://duvenaud.github.io/learn-discrete/,"New inference methods allow us to train learn generative latent-variable models. These models can generate novel images and text, find meaningful latent representations of data, take advantage of large unlabeled datasets, and even let us do analogical reasoning automatically. However, most generative models such as GANs and variational autoencoders currently have pre-specified model structure, and represent data using fixed-dimensional continuous vectors. This seminar course will develop extensions to these approaches to learn model structure, and represent data using mixed discrete and continuous data structures such as lists of vectors, graphs, or even programs. The class will have a major project component, and will be run in a similar manner to Differentiable Inference and Generative Models",['STA4273'],"{'videos': False, 'written': True, 'assignments': True}"
666,UToronto-CSC2541-Fall,CSC2541: Differentiable Infertence and Generative Models,UToronto,Fall 2016,https://www.cs.toronto.edu/~duvenaud/courses/csc2541/index.html,"In the last few years, new inference methods have allowed big advances in probabilistic generative models. These models let us generate novel images and text, find meaningful latent representations of data, take advantage of large unlabeled datasets, and even let us do analogical reasoning automatically. This course will tour recent innovations in inference methods such as recognition networks, black-box stochastic variational inference, and adversarial autoencoders. It will also cover recent advances in generative model design, such as deconvolutional image models, thought vectors, and recurrent variational autoencoders. The class will have a major project component.",['CSC2541'],"{'videos': False, 'written': True, 'assignments': True}"
